season,round,round_index,team,elo
2025-26,R 67,67,HC Kometa Brno,1464.17
2025-26,R 67,67,HC Oceláři Třinec,1517.94
2025-26,R 67,67,HC Olomouc,1438.75
2025-26,R 67,67,HC Sparta Praha,1523.16
2025-26,R 67,67,HC VERVA Litvínov,1404.57
2025-26,R 67,67,HC VÍTKOVICE RIDERA,1441.48
2025-26,R 67,67,HC Škoda Plzeň,1531.95
2025-26,R 67,67,Mountfield HK,1542.48
2025-26,R 67,67,Rytíři Kladno,1492.05
2025-26,R 67,67,Č. Budějovice,1482.6
2025-26,R 68,68,BK Mladá Boleslav,1450.27
2025-26,R 68,68,Bílí Tygři Liberec,1562.47
2025-26,R 68,68,HC Dynamo Pardubice,1596.87
2025-26,R 68,68,HC Energie Karlovy Vary,1547.86
2025-26,R 68,68,HC Kometa Brno,1476.38
2025-26,R 68,68,HC Oceláři Třinec,1526.92
2025-26,R 68,68,HC Olomouc,1448.51
2025-26,R 68,68,HC Sparta Praha,1523.16
2025-26,R 68,68,HC VERVA Litvínov,1394.82
2025-26,R 68,68,HC VÍTKOVICE RIDERA,1441.48
2025-26,R 68,68,HC Škoda Plzeň,1544.13
2025-26,R 68,68,Mountfield HK,1530.26
2025-26,R 68,68,Rytíři Kladno,1483.24
2025-26,R 68,68,Č. Budějovice,1473.62
2025-26,R 69,69,BK Mladá Boleslav,1450.27
2025-26,R 69,69,Bílí Tygři Liberec,1562.47
2025-26,R 69,69,HC Dynamo Pardubice,1596.87
2025-26,R 69,69,HC Energie Karlovy Vary,1547.86
2025-26,R 69,69,HC Kometa Brno,1476.38
2025-26,R 69,69,HC Oceláři Třinec,1526.92
2025-26,R 69,69,HC Olomouc,1437.93
2025-26,R 69,69,HC Sparta Praha,1533.73
2025-26,R 69,69,HC VERVA Litvínov,1394.82
2025-26,R 69,69,HC VÍTKOVICE RIDERA,1441.48
2025-26,R 69,69,HC Škoda Plzeň,1544.13
2025-26,R 69,69,Mountfield HK,1530.26
2025-26,R 69,69,Rytíři Kladno,1483.24
2025-26,R 69,69,Č. Budějovice,1473.62
2025-26,R 70,70,BK Mladá Boleslav,1458.69
2025-26,R 70,70,Bílí Tygři Liberec,1572.62
2025-26,R 70,70,HC Dynamo Pardubice,1603.71
2025-26,R 70,70,HC Energie Karlovy Vary,1558.45
2025-26,R 70,70,HC Kometa Brno,1463.78
2025-26,R 70,70,HC Oceláři Třinec,1513.22
2025-26,R 70,70,HC Olomouc,1437.93
2025-26,R 70,70,HC Sparta Praha,1533.73
2025-26,R 70,70,HC VERVA Litvínov,1386.4
2025-26,R 70,70,HC VÍTKOVICE RIDERA,1431.33
2025-26,R 70,70,HC Škoda Plzeň,1556.74
2025-26,R 70,70,Mountfield HK,1543.97
2025-26,R 70,70,Rytíři Kladno,1476.4
2025-26,R 70,70,Č. Budějovice,1463.03
2025-26,R 71,71,BK Mladá Boleslav,1448.13
2025-26,R 71,71,Bílí Tygři Liberec,1562.21
2025-26,R 71,71,HC Dynamo Pardubice,1591.16
2025-26,R 71,71,HC Energie Karlovy Vary,1568.86
2025-26,R 71,71,HC Kometa Brno,1463.78
2025-26,R 71,71,HC Oceláři Třinec,1525.76
2025-26,R 71,71,HC Olomouc,1437.93
2025-26,R 71,71,HC Sparta Praha,1544.29
2025-26,R 71,71,HC VERVA Litvínov,1378.96
2025-26,R 71,71,HC VÍTKOVICE RIDERA,1431.33
2025-26,R 71,71,HC Škoda Plzeň,1540.33
2025-26,R 71,71,Mountfield HK,1551.41
2025-26,R 71,71,Rytíři Kladno,1492.81
2025-26,R 71,71,Č. Budějovice,1463.03
2025-26,R 72,72,BK Mladá Boleslav,1448.13
2025-26,R 72,72,Bílí Tygři Liberec,1552.4
2025-26,R 72,72,HC Dynamo Pardubice,1591.16
2025-26,R 72,72,HC Energie Karlovy Vary,1578.66
2025-26,R 72,72,HC Kometa Brno,1473.75
2025-26,R 72,72,HC Oceláři Třinec,1525.76
2025-26,R 72,72,HC Olomouc,1437.93
2025-26,R 72,72,HC Sparta Praha,1544.29
2025-26,R 72,72,HC VERVA Litvínov,1378.96
2025-26,R 72,72,HC VÍTKOVICE RIDERA,1431.33
2025-26,R 72,72,HC Škoda Plzeň,1540.33
2025-26,R 72,72,Mountfield HK,1551.41
2025-26,R 72,72,Rytíři Kladno,1492.81
2025-26,R 72,72,Č. Budějovice,1453.05
2025-26,R 73,73,BK Mladá Boleslav,1448.13
2025-26,R 73,73,Bílí Tygři Liberec,1552.4
2025-26,R 73,73,HC Dynamo Pardubice,1591.16
2025-26,R 73,73,HC Energie Karlovy Vary,1578.66
2025-26,R 73,73,HC Kometa Brno,1473.75
2025-26,R 73,73,HC Oceláři Třinec,1525.76
2025-26,R 73,73,HC Olomouc,1437.93
2025-26,R 73,73,HC Sparta Praha,1551.72
2025-26,R 73,73,HC VERVA Litvínov,1378.96
2025-26,R 73,73,HC VÍTKOVICE RIDERA,1431.33
2025-26,R 73,73,HC Škoda Plzeň,1540.33
2025-26,R 73,73,Mountfield HK,1551.41
2025-26,R 73,73,Rytíři Kladno,1492.81
2025-26,R 73,73,Č. Budějovice,1445.62
2025-26,R 74,74,BK Mladá Boleslav,1448.13
2025-26,R 74,74,Bílí Tygři Liberec,1552.4
2025-26,R 74,74,HC Dynamo Pardubice,1591.16
2025-26,R 74,74,HC Energie Karlovy Vary,1578.66
2025-26,R 74,74,HC Kometa Brno,1473.75
2025-26,R 74,74,HC Oceláři Třinec,1525.76
2025-26,R 74,74,HC Olomouc,1437.93
2025-26,R 74,74,HC Sparta Praha,1537.48
2025-26,R 74,74,HC VERVA Litvínov,1378.96
2025-26,R 74,74,HC VÍTKOVICE RIDERA,1431.33
2025-26,R 74,74,HC Škoda Plzeň,1554.57
2025-26,R 74,74,Mountfield HK,1551.41
2025-26,R 74,74,Rytíři Kladno,1492.81
2025-26,R 74,74,Č. Budějovice,1445.62
2025-26,R 75,75,BK Mladá Boleslav,1440.65
2025-26,R 75,75,Bílí Tygři Liberec,1552.4
2025-26,R 75,75,HC Dynamo Pardubice,1591.16
2025-26,R 75,75,HC Energie Karlovy Vary,1578.66
2025-26,R 75,75,HC Kometa Brno,1473.75
2025-26,R 75,75,HC Oceláři Třinec,1525.76
2025-26,R 75,75,HC Olomouc,1437.93
2025-26,R 75,75,HC Sparta Praha,1544.96
2025-26,R 75,75,HC VERVA Litvínov,1378.96
2025-26,R 75,75,HC VÍTKOVICE RIDERA,1431.33
2025-26,R 75,75,HC Škoda Plzeň,1554.57
2025-26,R 75,75,Mountfield HK,1551.41
2025-26,R 75,75,Rytíři Kladno,1492.81
2025-26,R 75,75,Č. Budějovice,1445.62
2025-26,R 76,76,BK Mladá Boleslav,1450.57
2025-26,R 76,76,Bílí Tygři Liberec,1552.4
2025-26,R 76,76,HC Dynamo Pardubice,1591.16
2025-26,R 76,76,HC Energie Karlovy Vary,1578.66
2025-26,R 76,76,HC Kometa Brno,1473.75
2025-26,R 76,76,HC Oceláři Třinec,1525.76
2025-26,R 76,76,HC Olomouc,1428.01
2025-26,R 76,76,HC Sparta Praha,1544.96
2025-26,R 76,76,HC VERVA Litvínov,1378.96
2025-26,R 76,76,HC VÍTKOVICE RIDERA,1431.33
2025-26,R 76,76,HC Škoda Plzeň,1554.57
2025-26,R 76,76,Mountfield HK,1551.41
2025-26,R 76,76,Rytíři Kladno,1492.81
2025-26,R 76,76,Č. Budějovice,1445.62
2025-26,R 77,77,BK Mladá Boleslav,1450.57
2025-26,R 77,77,Bílí Tygři Liberec,1542.19
2025-26,R 77,77,HC Dynamo Pardubice,1598.2
2025-26,R 77,77,HC Energie Karlovy Vary,1567.04
2025-26,R 77,77,HC Kometa Brno,1466.72
2025-26,R 77,77,HC Oceláři Třinec,1535.56
2025-26,R 77,77,HC Olomouc,1428.01
2025-26,R 77,77,HC Sparta Praha,1555.18
2025-26,R 77,77,HC VERVA Litvínov,1370.32
2025-26,R 77,77,HC VÍTKOVICE RIDERA,1421.14
2025-26,R 77,77,HC Škoda Plzeň,1566.19
2025-26,R 77,77,Mountfield HK,1561.6
2025-26,R 77,77,Rytíři Kladno,1483.01
2025-26,R 77,77,Č. Budějovice,1454.26
2025-26,R 78,78,BK Mladá Boleslav,1443.15
2025-26,R 78,78,Bílí Tygři Liberec,1549.61
2025-26,R 78,78,HC Dynamo Pardubice,1603.53
2025-26,R 78,78,HC Energie Karlovy Vary,1553.95
2025-26,R 78,78,HC Kometa Brno,1485.38
2025-26,R 78,78,HC Oceláři Třinec,1516.9
2025-26,R 78,78,HC Olomouc,1421.45
2025-26,R 78,78,HC Sparta Praha,1569.41
2025-26,R 78,78,HC VERVA Litvínov,1364.99
2025-26,R 78,78,HC VÍTKOVICE RIDERA,1432.09
2025-26,R 78,78,HC Škoda Plzeň,1551.96
2025-26,R 78,78,Mountfield HK,1568.16
2025-26,R 78,78,Rytíři Kladno,1496.1
2025-26,R 78,78,Č. Budějovice,1443.31
2025-26,R 79,79,BK Mladá Boleslav,1429.29
2025-26,R 79,79,Bílí Tygři Liberec,1558.09
2025-26,R 79,79,HC Dynamo Pardubice,1612.11
2025-26,R 79,79,HC Energie Karlovy Vary,1545.37
2025-26,R 79,79,HC Kometa Brno,1474.78
2025-26,R 79,79,HC Oceláři Třinec,1524.51
2025-26,R 79,79,HC Olomouc,1412.98
2025-26,R 79,79,HC Sparta Praha,1555.5
2025-26,R 79,79,HC VERVA Litvínov,1359.9
2025-26,R 79,79,HC VÍTKOVICE RIDERA,1424.49
2025-26,R 79,79,HC Škoda Plzeň,1557.04
2025-26,R 79,79,Mountfield HK,1582.07
2025-26,R 79,79,Rytíři Kladno,1506.7
2025-26,R 79,79,Č. Budějovice,1457.16
2025-26,R 80,80,BK Mladá Boleslav,1422.57
2025-26,R 80,80,Bílí Tygři Liberec,1575.11
2025-26,R 80,80,HC Dynamo Pardubice,1597.0
2025-26,R 80,80,HC Energie Karlovy Vary,1553.37
2025-26,R 80,80,HC Kometa Brno,1466.79
2025-26,R 80,80,HC Oceláři Třinec,1531.72
2025-26,R 80,80,HC Olomouc,1424.24
2025-26,R 80,80,HC Sparta Praha,1567.17
2025-26,R 80,80,HC VERVA Litvínov,1352.7
2025-26,R 80,80,HC VÍTKOVICE RIDERA,1439.6
2025-26,R 80,80,HC Škoda Plzeň,1563.77
2025-26,R 80,80,Mountfield HK,1565.05
2025-26,R 80,80,Rytíři Kladno,1495.03
2025-26,R 80,80,Č. Budějovice,1445.9
2025-26,R 81,81,BK Mladá Boleslav,1416.26
2025-26,R 81,81,Bílí Tygři Liberec,1561.55
2025-26,R 81,81,HC Dynamo Pardubice,1606.14
2025-26,R 81,81,HC Energie Karlovy Vary,1562.74
2025-26,R 81,81,HC Kometa Brno,1475.57
2025-26,R 81,81,HC Oceláři Třinec,1522.34
2025-26,R 81,81,HC Olomouc,1415.46
2025-26,R 81,81,HC Sparta Praha,1558.03
2025-26,R 81,81,HC VERVA Litvínov,1346.38
2025-26,R 81,81,HC VÍTKOVICE RIDERA,1430.98
2025-26,R 81,81,HC Škoda Plzeň,1572.39
2025-26,R 81,81,Mountfield HK,1571.36
2025-26,R 81,81,Rytíři Kladno,1501.34
2025-26,R 81,81,Č. Budějovice,1459.46
2025-26,R 82,82,BK Mladá Boleslav,1416.26
2025-26,R 82,82,Bílí Tygři Liberec,1561.55
2025-26,R 82,82,HC Dynamo Pardubice,1606.14
2025-26,R 82,82,HC Energie Karlovy Vary,1569.36
2025-26,R 82,82,HC Kometa Brno,1485.11
2025-26,R 82,82,HC Oceláři Třinec,1529.36
2025-26,R 82,82,HC Olomouc,1408.44
2025-26,R 82,82,HC Sparta Praha,1546.41
2025-26,R 82,82,HC VERVA Litvínov,1346.38
2025-26,R 82,82,HC VÍTKOVICE RIDERA,1424.37
2025-26,R 82,82,HC Škoda Plzeň,1572.39
2025-26,R 82,82,Mountfield HK,1571.36
2025-26,R 82,82,Rytíři Kladno,1512.96
2025-26,R 82,82,Č. Budějovice,1449.92
2025-26,R 83,83,BK Mladá Boleslav,1416.26
2025-26,R 83,83,Bílí Tygři Liberec,1561.55
2025-26,R 83,83,HC Dynamo Pardubice,1606.14
2025-26,R 83,83,HC Energie Karlovy Vary,1577.23
2025-26,R 83,83,HC Kometa Brno,1474.1
2025-26,R 83,83,HC Oceláři Třinec,1536.01
2025-26,R 83,83,HC Olomouc,1401.79
2025-26,R 83,83,HC Sparta Praha,1555.45
2025-26,R 83,83,HC VERVA Litvínov,1346.38
2025-26,R 83,83,HC VÍTKOVICE RIDERA,1416.49
2025-26,R 83,83,HC Škoda Plzeň,1572.39
2025-26,R 83,83,Mountfield HK,1571.36
2025-26,R 83,83,Rytíři Kladno,1503.92
2025-26,R 83,83,Č. Budějovice,1460.93
2025-26,R 84,84,BK Mladá Boleslav,1416.26
2025-26,R 84,84,Bílí Tygři Liberec,1561.55
2025-26,R 84,84,HC Dynamo Pardubice,1606.14
2025-26,R 84,84,HC Energie Karlovy Vary,1582.91
2025-26,R 84,84,HC Kometa Brno,1484.6
2025-26,R 84,84,HC Oceláři Třinec,1542.33
2025-26,R 84,84,HC Olomouc,1395.47
2025-26,R 84,84,HC Sparta Praha,1543.98
2025-26,R 84,84,HC VERVA Litvínov,1346.38
2025-26,R 84,84,HC VÍTKOVICE RIDERA,1410.82
2025-26,R 84,84,HC Škoda Plzeň,1572.39
2025-26,R 84,84,Mountfield HK,1571.36
2025-26,R 84,84,Rytíři Kladno,1515.39
2025-26,R 84,84,Č. Budějovice,1450.42
2025-26,R 85,85,BK Mladá Boleslav,1416.26
2025-26,R 85,85,Bílí Tygři Liberec,1561.55
2025-26,R 85,85,HC Dynamo Pardubice,1606.14
2025-26,R 85,85,HC Energie Karlovy Vary,1582.91
2025-26,R 85,85,HC Kometa Brno,1493.62
2025-26,R 85,85,HC Oceláři Třinec,1542.33
2025-26,R 85,85,HC Olomouc,1395.47
2025-26,R 85,85,HC Sparta Praha,1556.54
2025-26,R 85,85,HC VERVA Litvínov,1346.38
2025-26,R 85,85,HC VÍTKOVICE RIDERA,1410.82
2025-26,R 85,85,HC Škoda Plzeň,1572.39
2025-26,R 85,85,Mountfield HK,1571.36
2025-26,R 85,85,Rytíři Kladno,1502.83
2025-26,R 85,85,Č. Budějovice,1441.4
2025-26,R 86,86,BK Mladá Boleslav,1416.26
2025-26,R 86,86,Bílí Tygři Liberec,1561.55
2025-26,R 86,86,HC Dynamo Pardubice,1606.14
2025-26,R 86,86,HC Energie Karlovy Vary,1582.91
2025-26,R 86,86,HC Kometa Brno,1493.62
2025-26,R 86,86,HC Oceláři Třinec,1542.33
2025-26,R 86,86,HC Olomouc,1395.47
2025-26,R 86,86,HC Sparta Praha,1565.01
2025-26,R 86,86,HC VERVA Litvínov,1346.38
2025-26,R 86,86,HC VÍTKOVICE RIDERA,1410.82
2025-26,R 86,86,HC Škoda Plzeň,1572.39
2025-26,R 86,86,Mountfield HK,1571.36
2025-26,R 86,86,Rytíři Kladno,1494.36
2025-26,R 86,86,Č. Budějovice,1441.4
2025-26,R 87,87,BK Mladá Boleslav,1416.26
2025-26,R 87,87,Bílí Tygři Liberec,1561.55
2025-26,R 87,87,HC Dynamo Pardubice,1616.66
2025-26,R 87,87,HC Energie Karlovy Vary,1582.91
2025-26,R 87,87,HC Kometa Brno,1483.1
2025-26,R 87,87,HC Oceláři Třinec,1542.33
2025-26,R 87,87,HC Olomouc,1395.47
2025-26,R 87,87,HC Sparta Praha,1576.19
2025-26,R 87,87,HC VERVA Litvínov,1346.38
2025-26,R 87,87,HC VÍTKOVICE RIDERA,1410.82
2025-26,R 87,87,HC Škoda Plzeň,1561.21
2025-26,R 87,87,Mountfield HK,1571.36
2025-26,R 87,87,Rytíři Kladno,1494.36
2025-26,R 87,87,Č. Budějovice,1441.4
2025-26,R 88,88,BK Mladá Boleslav,1416.26
2025-26,R 88,88,Bílí Tygři Liberec,1561.55
2025-26,R 88,88,HC Dynamo Pardubice,1626.27
2025-26,R 88,88,HC Energie Karlovy Vary,1582.91
2025-26,R 88,88,HC Kometa Brno,1473.49
2025-26,R 88,88,HC Oceláři Třinec,1542.33
2025-26,R 88,88,HC Olomouc,1395.47
2025-26,R 88,88,HC Sparta Praha,1564.81
2025-26,R 88,88,HC VERVA Litvínov,1346.38
2025-26,R 88,88,HC VÍTKOVICE RIDERA,1410.82
2025-26,R 88,88,HC Škoda Plzeň,1572.59
2025-26,R 88,88,Mountfield HK,1571.36
2025-26,R 88,88,Rytíři Kladno,1494.36
2025-26,R 88,88,Č. Budějovice,1441.4
2025-26,R 89,89,BK Mladá Boleslav,1416.26
2025-26,R 89,89,Bílí Tygři Liberec,1552.16
2025-26,R 89,89,HC Dynamo Pardubice,1626.27
2025-26,R 89,89,HC Energie Karlovy Vary,1592.29
2025-26,R 89,89,HC Kometa Brno,1473.49
2025-26,R 89,89,HC Oceláři Třinec,1554.08
2025-26,R 89,89,HC Olomouc,1395.47
2025-26,R 89,89,HC Sparta Praha,1564.81
2025-26,R 89,89,HC VERVA Litvínov,1346.38
2025-26,R 89,89,HC VÍTKOVICE RIDERA,1410.82
2025-26,R 89,89,HC Škoda Plzeň,1572.59
2025-26,R 89,89,Mountfield HK,1559.61
2025-26,R 89,89,Rytíři Kladno,1494.36
2025-26,R 89,89,Č. Budějovice,1441.4
2025-26,R 90,90,BK Mladá Boleslav,1416.26
2025-26,R 90,90,Bílí Tygři Liberec,1542.61
2025-26,R 90,90,HC Dynamo Pardubice,1626.27
2025-26,R 90,90,HC Energie Karlovy Vary,1601.84
2025-26,R 90,90,HC Kometa Brno,1473.49
2025-26,R 90,90,HC Oceláři Třinec,1564.24
2025-26,R 90,90,HC Olomouc,1395.47
2025-26,R 90,90,HC Sparta Praha,1564.81
2025-26,R 90,90,HC VERVA Litvínov,1346.38
2025-26,R 90,90,HC VÍTKOVICE RIDERA,1410.82
2025-26,R 90,90,HC Škoda Plzeň,1572.59
2025-26,R 90,90,Mountfield HK,1549.45
2025-26,R 90,90,Rytíři Kladno,1494.36
2025-26,R 90,90,Č. Budějovice,1441.4
2025-26,R 91,91,BK Mladá Boleslav,1416.26
2025-26,R 91,91,Bílí Tygři Liberec,1542.61
2025-26,R 91,91,HC Dynamo Pardubice,1632.3
2025-26,R 91,91,HC Energie Karlovy Vary,1601.84
2025-26,R 91,91,HC Kometa Brno,1467.47
2025-26,R 91,91,HC Oceláři Třinec,1564.24
2025-26,R 91,91,HC Olomouc,1395.47
2025-26,R 91,91,HC Sparta Praha,1555.03
2025-26,R 91,91,HC VERVA Litvínov,1346.38
2025-26,R 91,91,HC VÍTKOVICE RIDERA,1410.82
2025-26,R 91,91,HC Škoda Plzeň,1582.37
2025-26,R 91,91,Mountfield HK,1549.45
2025-26,R 91,91,Rytíři Kladno,1494.36
2025-26,R 91,91,Č. Budějovice,1441.4
2025-26,R 92,92,BK Mladá Boleslav,1416.26
2025-26,R 92,92,Bílí Tygři Liberec,1542.61
2025-26,R 92,92,HC Dynamo Pardubice,1637.88
2025-26,R 92,92,HC Energie Karlovy Vary,1601.84
2025-26,R 92,92,HC Kometa Brno,1461.88
2025-26,R 92,92,HC Oceláři Třinec,1564.24
2025-26,R 92,92,HC Olomouc,1395.47
2025-26,R 92,92,HC Sparta Praha,1545.82
2025-26,R 92,92,HC VERVA Litvínov,1346.38
2025-26,R 92,92,HC VÍTKOVICE RIDERA,1410.82
2025-26,R 92,92,HC Škoda Plzeň,1591.58
2025-26,R 92,92,Mountfield HK,1549.45
2025-26,R 92,92,Rytíři Kladno,1494.36
2025-26,R 92,92,Č. Budějovice,1441.4
2025-26,R 93,93,BK Mladá Boleslav,1416.26
2025-26,R 93,93,Bílí Tygři Liberec,1558.39
2025-26,R 93,93,HC Dynamo Pardubice,1637.88
2025-26,R 93,93,HC Energie Karlovy Vary,1586.06
2025-26,R 93,93,HC Kometa Brno,1461.88
2025-26,R 93,93,HC Oceláři Třinec,1553.81
2025-26,R 93,93,HC Olomouc,1395.47
2025-26,R 93,93,HC Sparta Praha,1545.82
2025-26,R 93,93,HC VERVA Litvínov,1346.38
2025-26,R 93,93,HC VÍTKOVICE RIDERA,1410.82
2025-26,R 93,93,HC Škoda Plzeň,1591.58
2025-26,R 93,93,Mountfield HK,1559.88
2025-26,R 93,93,Rytíři Kladno,1494.36
2025-26,R 93,93,Č. Budějovice,1441.4
2025-26,R 94,94,BK Mladá Boleslav,1416.26
2025-26,R 94,94,Bílí Tygři Liberec,1573.17
2025-26,R 94,94,HC Dynamo Pardubice,1637.88
2025-26,R 94,94,HC Energie Karlovy Vary,1571.28
2025-26,R 94,94,HC Kometa Brno,1461.88
2025-26,R 94,94,HC Oceláři Třinec,1564.96
2025-26,R 94,94,HC Olomouc,1395.47
2025-26,R 94,94,HC Sparta Praha,1545.82
2025-26,R 94,94,HC VERVA Litvínov,1346.38
2025-26,R 94,94,HC VÍTKOVICE RIDERA,1410.82
2025-26,R 94,94,HC Škoda Plzeň,1591.58
2025-26,R 94,94,Mountfield HK,1548.73
2025-26,R 94,94,Rytíři Kladno,1494.36
2025-26,R 94,94,Č. Budějovice,1441.4
2025-26,R 95,95,BK Mladá Boleslav,1416.26
2025-26,R 95,95,Bílí Tygři Liberec,1573.17
2025-26,R 95,95,HC Dynamo Pardubice,1637.88
2025-26,R 95,95,HC Energie Karlovy Vary,1571.28
2025-26,R 95,95,HC Kometa Brno,1461.88
2025-26,R 95,95,HC Oceláři Třinec,1564.96
2025-26,R 95,95,HC Olomouc,1395.47
2025-26,R 95,95,HC Sparta Praha,1561.18
2025-26,R 95,95,HC VERVA Litvínov,1346.38
2025-26,R 95,95,HC VÍTKOVICE RIDERA,1410.82
2025-26,R 95,95,HC Škoda Plzeň,1576.22
2025-26,R 95,95,Mountfield HK,1548.73
2025-26,R 95,95,Rytíři Kladno,1494.36
2025-26,R 95,95,Č. Budějovice,1441.4
2025-26,R 96,96,BK Mladá Boleslav,1416.26
2025-26,R 96,96,Bílí Tygři Liberec,1584.09
2025-26,R 96,96,HC Dynamo Pardubice,1637.88
2025-26,R 96,96,HC Energie Karlovy Vary,1560.37
2025-26,R 96,96,HC Kometa Brno,1461.88
2025-26,R 96,96,HC Oceláři Třinec,1574.49
2025-26,R 96,96,HC Olomouc,1395.47
2025-26,R 96,96,HC Sparta Praha,1561.18
2025-26,R 96,96,HC VERVA Litvínov,1346.38
2025-26,R 96,96,HC VÍTKOVICE RIDERA,1410.82
2025-26,R 96,96,HC Škoda Plzeň,1576.22
2025-26,R 96,96,Mountfield HK,1539.2
2025-26,R 96,96,Rytíři Kladno,1494.36
2025-26,R 96,96,Č. Budějovice,1441.4
2025-26,R 97,97,BK Mladá Boleslav,1416.26
2025-26,R 97,97,Bílí Tygři Liberec,1584.09
2025-26,R 97,97,HC Dynamo Pardubice,1637.88
2025-26,R 97,97,HC Energie Karlovy Vary,1560.37
2025-26,R 97,97,HC Kometa Brno,1461.88
2025-26,R 97,97,HC Oceláři Třinec,1574.49
2025-26,R 97,97,HC Olomouc,1395.47
2025-26,R 97,97,HC Sparta Praha,1572.56
2025-26,R 97,97,HC VERVA Litvínov,1346.38
2025-26,R 97,97,HC VÍTKOVICE RIDERA,1410.82
2025-26,R 97,97,HC Škoda Plzeň,1564.84
2025-26,R 97,97,Mountfield HK,1539.2
2025-26,R 97,97,Rytíři Kladno,1494.36
2025-26,R 97,97,Č. Budějovice,1441.4
2025-26,R 98,98,BK Mladá Boleslav,1416.26
2025-26,R 98,98,Bílí Tygři Liberec,1567.08
2025-26,R 98,98,HC Dynamo Pardubice,1637.88
2025-26,R 98,98,HC Energie Karlovy Vary,1577.37
2025-26,R 98,98,HC Kometa Brno,1461.88
2025-26,R 98,98,HC Oceláři Třinec,1574.49
2025-26,R 98,98,HC Olomouc,1395.47
2025-26,R 98,98,HC Sparta Praha,1572.56
2025-26,R 98,98,HC VERVA Litvínov,1346.38
2025-26,R 98,98,HC VÍTKOVICE RIDERA,1410.82
2025-26,R 98,98,HC Škoda Plzeň,1564.84
2025-26,R 98,98,Mountfield HK,1539.2
2025-26,R 98,98,Rytíři Kladno,1494.36
2025-26,R 98,98,Č. Budějovice,1441.4
2025-26,R 99,99,BK Mladá Boleslav,1416.26
2025-26,R 99,99,Bílí Tygři Liberec,1567.08
2025-26,R 99,99,HC Dynamo Pardubice,1637.88
2025-26,R 99,99,HC Energie Karlovy Vary,1577.37
2025-26,R 99,99,HC Kometa Brno,1461.88
2025-26,R 99,99,HC Oceláři Třinec,1574.49
2025-26,R 99,99,HC Olomouc,1395.47
2025-26,R 99,99,HC Sparta Praha,1582.34
2025-26,R 99,99,HC VERVA Litvínov,1346.38
2025-26,R 99,99,HC VÍTKOVICE RIDERA,1410.82
2025-26,R 99,99,HC Škoda Plzeň,1555.06
2025-26,R 99,99,Mountfield HK,1539.2
2025-26,R 99,99,Rytíři Kladno,1494.36
2025-26,R 99,99,Č. Budějovice,1441.4
